"year","state","state_po","total_house","DEMOCRAT_House","OTHER_House","REPUBLICAN_House","LIBERTARIAN_House","total_senate","DEMOCRAT_Senate","LIBERTARIAN_Senate","OTHER_Senate","REPUBLICAN_Senate","total_president","DEMOCRAT_President","LIBERTARIAN_President","OTHER_President","REPUBLICAN_President"
2012,"LOUISIANA","LA",4867320,40.4,9.19,67.02,8.8,0,0,0,0,0,1994065,40.58,0.91,0.73,57.78
2012,"MAINE","ME",724623,59.04,4.25,36.71,0,724720,12.82,0,57.46,29.72,724758,55.37,1.29,3.01,40.33
2012,"MARYLAND","MD",5858104,63.5,0.49,33.2,2.68,2633234,55.98,1.22,16.47,26.33,2707327,61.97,1.12,1.01,35.9
2012,"MASSACHUSETTS","MA",10022062,65.34,9.21,31.43,4.29,3184196,53.27,0,0.94,45.79,3184196,60.34,0.97,1.37,37.32
2012,"MICHIGAN","MI",10186239,50.89,1.03,45.62,2.23,4652918,58.8,1.82,1.4,37.98,4730961,54.21,0,1.08,44.71
2012,"MINNESOTA","MN",6302333,55.48,1.2,43.02,0,2843207,65.23,0,4.24,30.53,2936561,52.65,1.2,1.19,44.96
2012,"MISSISSIPPI","MS",4555233,44.97,3.9,58.24,3.63,1241568,40.55,0,2.29,57.16,1285584,43.79,0.52,0.41,55.29
2012,"MISSOURI","MO",4038753,41.84,0.37,54.7,3.28,2725793,54.81,6.07,0,39.11,2757323,44.38,1.56,0.29,53.76
2012,"MONTANA","MT",479740,42.72,0,53.25,4.03,486066,48.58,6.56,0,44.86,484048,41.7,2.93,0.02,55.35
2012,"NEBRASKA","NE",772515,35.76,0,64.24,0,788572,42.23,0,0,57.77,794379,38.03,1.4,0.77,59.8
2012,"NEVADA","NV",2921226,46.55,3.22,46.96,3.33,997805,44.71,0,9.43,45.87,1014918,52.36,1.08,0.89,45.68
2012,"NEW HAMPSHIRE","NH",682416,49.96,0.06,45.67,4.32,0,0,0,0,0,710972,51.98,1.16,0.46,46.4
2012,"NEW JERSEY","NJ",10798859,54.67,0.74,43.58,0.88,3376649,58.87,0.5,1.26,39.37,3638499,58.34,0.58,0.46,40.62
2012,"NEW MEXICO","NM",1267461,55.11,0.13,44.81,0,775793,51.01,0,3.71,45.28,783758,52.99,3.55,0.62,42.84
2012,"NEW YORK","NY",40974269,54.77,4.8,28.07,0.56,7116628,62.11,0.45,16.16,21.28,7116784,60.76,0.66,7.34,31.24
2012,"NORTH CAROLINA","NC",5711545,50.6,1.47,48.75,2.35,0,0,0,0,0,4505372,48.35,0.99,0.27,50.39
2012,"NORTH DAKOTA","ND",316224,41.7,0.16,54.89,3.24,321144,50.24,0,0.44,49.32,322932,38.7,1.62,1.36,58.32
2012,"OHIO","OH",13944674,49.29,1.5,53.65,3.55,5449018,50.7,0,4.6,44.7,5580822,50.67,0.89,0.76,47.69
2012,"OKLAHOMA","OK",1325935,30.95,4.43,64.62,0,0,0,0,0,0,1334872,33.23,0,0,66.77
2012,"OREGON","OR",6140329,55.6,1.5,40.27,1.9,0,0,0,0,0,1789270,54.24,1.35,2.26,42.15
2012,"PENNSYLVANIA","PA",7392752,50.28,3.04,48.77,2.04,5627422,53.69,1.72,0,44.59,5742040,52.08,0.87,0.37,46.68
2012,"RHODE ISLAND","RI",1283325,54.39,3.88,37.85,0,418189,64.81,0,0.22,34.97,446049,62.7,0.98,1.07,35.24
2012,"SOUTH CAROLINA","SC",6872019,44.66,1.64,65.4,2.18,0,0,0,0,0,1964118,44.09,0.83,0.52,54.56
2012,"SOUTH DAKOTA","SD",361429,42.55,0,57.45,0,0,0,0,0,0,363815,39.87,1.59,0.65,57.89
2012,"TENNESSEE","TN",8394306,39,2.89,59.97,0,2321477,30.41,0,4.7,64.89,2458577,39.08,0,1.45,59.48
2012,"TEXAS","TX",24995699,42.76,1.21,58.52,3.35,7864822,40.62,2.06,0.86,56.46,7993851,41.38,1.11,0.34,57.17
2012,"UTAH","UT",1986792,32.47,2.73,64.86,2.63,1006901,29.98,0,4.71,65.31,1017440,24.75,1.24,1.22,72.79
2012,"VERMONT","VT",1449655,71.95,1.19,23.3,0,292762,0,0,75.1,24.9,299290,66.57,1.17,1.29,30.97
2012,"VIRGINIA","VA",10251374,48.28,0.89,50.17,0,3802196,52.87,0,0.17,46.96,3854489,51.16,0.81,0.75,47.28
2012,"WASHINGTON","WA",3006266,54.44,0,45.56,0,3069417,60.45,0,0,39.55,3125516,56.16,1.35,1.19,41.29
2012,"WEST VIRGINIA","WV",641354,40.09,0,59.91,0,660202,60.57,0,2.96,36.47,670438,35.54,0.94,1.22,62.3
2012,"WISCONSIN","WI",6422946,50.42,0.41,48.92,1.66,3009411,51.41,2.07,0.66,45.86,3071434,52.78,0,1.29,45.94
2012,"WYOMING","WY",1002800,22.96,2.42,66.39,3.37,250700,21.15,0,4.96,73.89,250701,27.64,2.12,2.05,68.19
2012,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,293764,90.91,0.71,1.1,7.28
2012,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ALABAMA","AL",2971989,41.93,3.61,74.56,0,818090,0,0,2.75,97.25,0,0,0,0,0
2014,"ALASKA","AK",279741,40.97,0.46,50.97,7.61,282400,45.83,3.72,2.48,47.96,0,0,0,0,0
2014,"ARIZONA","AZ",3918016,44.53,5.98,58.57,5.8,0,0,0,0,0,0,0,0,0,0
2014,"ARKANSAS","AR",1913830,39.83,0.04,61.35,7.95,847505,39.43,2.03,2.04,56.5,0,0,0,0,0
2014,"CALIFORNIA","CA",13504185,59.76,22.74,47.62,0,0,0,0,0,0,0,0,0,0,0
2014,"COLORADO","CO",4524183,46.81,2.14,50,3.02,2041058,46.26,2.59,2.94,48.2,0,0,0,0,0
2014,"CONNECTICUT","CT",3633669,55.85,2.54,38.35,1.14,0,0,0,0,0,0,0,0,0,0
2014,"DELAWARE","DE",231617,59.26,2.07,36.76,1.91,234038,55.83,0,1.95,42.23,0,0,0,0,0
2014,"FLORIDA","FL",13378447,46.85,2.63,56.01,13.18,0,0,0,0,0,0,0,0,0,0
2014,"GEORGIA","GA",3844968,54.99,0.08,74.35,0,2567805,45.21,1.9,0,52.89,0,0,0,0,0
2014,"HAWAII","HI",557138,63.67,2.58,32.48,2.5,369703,66.76,2.42,4.31,26.51,0,0,0,0,0
2014,"IDAHO","ID",656021,36.79,0,63.21,0,437170,34.67,0,0,65.33,0,0,0,0,0
2014,"ILLINOIS","IL",4753608,51.09,1.97,48.26,0,3603519,53.55,3.76,0,42.69,0,0,0,0,0
2014,"INDIANA","IN",2541574,37.42,0,58.78,4.25,0,0,0,0,0,0,0,0,0,0
2014,"IOWA","IA",2804800,45.45,0.44,53.19,3.21,1129700,43.76,0.73,3.41,52.1,0,0,0,0,0
2014,"KANSAS","KS",1087763,36.14,0,62.73,4.34,866191,0,4.33,42.53,53.15,0,0,0,0,0
2014,"KENTUCKY","KY",1644981,36.36,0.94,63.48,0,1435868,40.72,3.08,0.01,56.19,0,0,0,0,0
2014,"LOUISIANA","LA",4588052,36.12,5.91,76.55,6.37,3523183,44.88,0.37,0,54.75,0,0,0,0,0
2014,"MAINE","ME",1850988,49.47,6.78,36.96,0,616996,30.84,0,2.15,67.02,0,0,0,0,0
2014,"MARYLAND","MD",4191610,57.44,0.55,41.36,2.23,0,0,0,0,0,0,0,0,0,0
2014,"MASSACHUSETTS","MA",5426757,67.47,16.33,39.86,0,2186789,58.99,0,4.8,36.22,0,0,0,0,0
2014,"MICHIGAN","MI",9279714,49.17,1.41,47.48,2.03,3121771,54.61,2.01,2.04,41.33,0,0,0,0,0
2014,"MINNESOTA","MN",5153502,50.2,2.01,46.53,0,1981528,53.15,1.5,2.44,42.91,0,0,0,0,0
2014,"MISSISSIPPI","MS",2512046,36.73,5.43,68.92,2.38,631858,37.89,0,2.21,59.9,0,0,0,0,0
2014,"MISSOURI","MO",2276614,36.01,1.26,58.77,4.46,0,0,0,0,0,0,0,0,0,0
2014,"MONTANA","MT",367963,40.41,0,55.41,4.19,369826,40.07,2.15,0,57.79,0,0,0,0,0
2014,"NEBRASKA","NE",707039,34.59,0.27,63.64,5.26,540337,31.49,0,4.18,64.34,0,0,0,0,0
2014,"NEVADA","NV",899808,38.7,3.64,56.13,2.33,0,0,0,0,0,0,0,0,0,0
2014,"NEW HAMPSHIRE","NH",480920,51.46,0.22,48.32,0,488159,51.46,0,0.33,48.21,0,0,0,0,0
2014,"NEW JERSEY","NJ",5336685,50.19,0.78,48.17,1.64,1869535,55.84,0.89,0.94,42.33,0,0,0,0,0
2014,"NEW MEXICO","NM",843738,52.98,0.04,46.99,0,515506,55.56,0,0,44.44,0,0,0,0,0
2014,"NEW YORK","NY",21123336,47.56,6.23,40.64,6.46,0,0,0,0,0,0,0,0,0,0
2014,"NORTH CAROLINA","NC",6069004,46.84,2.69,55.39,3.47,2915281,47.26,3.74,0.18,48.82,0,0,0,0,0
2014,"NORTH DAKOTA","ND",248670,38.48,0.15,55.54,5.84,0,0,0,0,0,0,0,0,0,0
2014,"OHIO","OH",7553437,41.3,2.38,59.03,3.88,0,0,0,0,0,0,0,0,0,0
2014,"OKLAHOMA","OK",1790635,26.63,4.5,70.03,0,820890,57.53,0,0,0,0,0,0,0,0
2014,"OKLAHOMA","OK",1790635,26.63,4.5,70.03,0,820733,0,0,6.61,135.87,0,0,0,0,0
2014,"OREGON","OR",4638526,53.64,1.62,40.18,2.62,1461618,55.73,3.07,4.33,36.87,0,0,0,0,0
2014,"PENNSYLVANIA","PA",6384676,48.45,12.61,57.74,0,0,0,0,0,0,0,0,0,0,0
2014,"RHODE ISLAND","RI",316257,60.96,0.24,38.8,0,316898,70.58,0,0.17,29.25,0,0,0,0,0
2014,"SOUTH CAROLINA","SC",3882916,42.9,1.26,63.55,7.8,1240075,73.89,2.73,7.96,115.33,0,0,0,0,0
2014,"SOUTH DAKOTA","SD",276319,33.47,0,66.53,0,279412,29.51,0,20.12,50.37,0,0,0,0,0
2014,"TENNESSEE","TN",4764894,36.41,3.42,61.91,0,1374065,31.87,0,6.27,61.87,0,0,0,0,0
2014,"TEXAS","TX",12801838,42.04,5.17,67.1,5.71,4648358,34.36,2.88,1.2,61.56,0,0,0,0,0
2014,"UTAH","UT",2280034,32.42,1.76,62.02,2.24,0,0,0,0,0,0,0,0,0,0
2014,"VERMONT","VT",957520,64.41,1.14,31.03,0,0,0,0,0,0,0,0,0,0,0
2014,"VIRGINIA","VA",9155367,47.19,2.51,57.53,3.26,2184473,49.15,2.43,0.08,48.34,0,0,0,0,0
2014,"WASHINGTON","WA",3906121,55.83,0,48.38,0,0,0,0,0,0,0,0,0,0,0
2014,"WEST VIRGINIA","WV",1046875,41.53,1.41,55.26,4.98,453689,34.46,1.63,1.79,62.12,0,0,0,0,0
2014,"WISCONSIN","WI",5551688,46.81,0.44,52.36,2.3,0,0,0,0,0,0,0,0,0,0
2014,"WYOMING","WY",513459,22.09,3.86,66.05,4.16,171153,17.16,2.15,9.67,71.02,0,0,0,0,0
2014,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ALABAMA","AL",4980690,43.36,2.42,73.76,0,2087444,35.87,0,0.17,63.96,2123372,34.36,2.09,1.46,62.08
2016,"ALASKA","AK",924594,36.02,1.67,50.32,10.31,311441,11.62,29.16,14.86,44.36,318608,36.55,5.88,6.29,51.28
2016,"ARIZONA","AZ",5692191,48.97,9.65,52.44,0,2530730,40.75,0,5.52,53.73,2573165,45.13,4.13,2.07,48.67
2016,"ARKANSAS","AR",1371041,36.81,0.1,71.16,18.39,1107522,36.17,3.96,0.1,59.77,1130635,33.65,2.64,3.13,60.57
2016,"CALIFORNIA","CA",25496940,64.29,22.03,40.38,0,12244170,100,0,0,0,14181595,61.73,3.37,3.28,31.62
2016,"COLORADO","CO",3077855,46.78,1.5,47.7,5.31,2743023,49.97,3.62,2.1,44.31,2780220,48.16,5.18,3.41,43.25
2016,"CONNECTICUT","CT",6008070,58.2,2.32,35.43,1.5,1596276,57.68,1.14,6.56,34.62,1644920,54.57,2.96,1.55,40.93
2016,"DELAWARE","DE",420617,55.53,1.98,40.96,1.53,0,0,0,0,0,441590,53.35,3.34,1.38,41.92
2016,"FLORIDA","FL",14218309,45.09,2.17,53.56,2.74,9301820,44.31,2.12,1.59,51.98,9420039,47.82,2.2,0.96,49.02
2016,"GEORGIA","GA",6819613,52.69,0.43,64.56,0,3898605,41.03,4.16,0.02,54.78,4114732,45.64,3.05,0.54,50.77
2016,"HAWAII","HI",1302390,72.26,4.48,19.56,3.09,437664,70.05,1.56,7.22,21.17,437664,60.98,3.65,5.93,29.44
2016,"IDAHO","ID",681594,30.66,3.68,65.66,0,678943,27.73,0,6.14,66.13,690255,27.49,4.1,9.14,59.26
2016,"ILLINOIS","IL",12254222,59.71,1.25,49.48,0,5491878,54.86,3.2,2.15,39.78,5536424,55.83,3.79,1.63,38.76
2016,"INDIANA","IN",5316734,39.61,0.01,60.03,6.11,2732546,42.41,5.47,0,52.11,2734958,37.77,4.9,0.39,56.94
2016,"IOWA","IA",3811684,44.47,0.69,53.65,3.94,1541036,35.66,2.71,1.54,60.09,1565580,41.75,3.78,3.3,51.16
2016,"KANSAS","KS",2880694,34.69,11.08,59.15,6.32,1177922,32.24,5.58,0,62.18,1184402,36.05,4.68,2.62,56.65
2016,"KENTUCKY","KY",3356686,40,0.11,70.7,0,1903465,42.72,0,0,57.27,1924149,32.68,2.79,2,62.52
2016,"LOUISIANA","LA",5434318,35.49,1.4,80.39,2.12,1997218,35.31,0.77,1.85,62.06,2029032,38.45,1.87,1.59,58.09
2016,"MAINE","ME",771828,50.09,3.6,46.31,0,0,0,0,0,0,771892,46.35,4.94,5.24,43.48
2016,"MARYLAND","MD",9140182,60.43,1.12,35.53,2.95,2726170,60.89,0,3.44,35.67,2781446,60.33,2.86,2.89,33.92
2016,"MASSACHUSETTS","MA",9819317,69.39,12.25,29.01,7.87,0,0,0,0,0,3378821,59.05,4.08,4.58,32.29
2016,"MICHIGAN","MI",15927550,46.97,1.48,48.03,3.03,0,0,0,0,0,4799284,47.27,3.59,1.64,47.5
2016,"MINNESOTA","MN",6805113,50.15,2.31,46.66,0,0,0,0,0,0,2944782,46.45,3.84,4.79,44.93
2016,"MISSISSIPPI","MS",3546819,38.05,1.72,57.58,3.6,0,0,0,0,0,1209357,40.11,1.19,0.75,57.94
2016,"MISSOURI","MO",4589092,37.86,0.64,58.2,3.51,2802637,46.39,2.42,2.01,49.18,2808605,38.14,3.47,1.63,56.77
2016,"MONTANA","MT",507831,40.55,0,56.19,3.26,0,0,0,0,0,494526,35.94,5.67,1.93,56.47
2016,"NEBRASKA","NE",1638120,39.37,0,70.73,3.34,0,0,0,0,0,844227,33.7,4.61,2.94,58.75
2016,"NEVADA","NV",3235491,47.11,3.28,46.19,3.84,1108294,47.1,0,8.23,44.67,1125385,47.92,3.32,3.26,45.5
2016,"NEW HAMPSHIRE","NH",2515463,46.96,4.08,44.1,1.5,739140,47.98,1.7,2.47,47.84,744296,46.83,4.14,2.58,46.46
2016,"NEW JERSEY","NJ",11788932,52.6,1.17,44.51,1.26,0,0,0,0,0,3874046,55.45,1.87,1.33,41.35
2016,"NEW MEXICO","NM",1008943,56.01,0.03,43.98,0,0,0,0,0,0,798319,48.26,9.34,2.36,40.04
2016,"NEW YORK","NY",49365504,53.87,4.18,32.08,0,7800725,61.33,0.62,15.95,22.1,7802084,56.14,0.74,10.74,32.39
2016,"NORTH CAROLINA","NC",4949157,46.6,0,53.22,2.42,4691133,45.37,3.57,0,51.06,4741564,46.17,2.74,1.25,49.83
2016,"NORTH DAKOTA","ND",338459,23.75,0.17,69.13,6.95,342501,16.97,3.08,1.47,78.48,344360,27.23,6.22,3.59,62.96
2016,"OHIO","OH",8917424,41.29,1.83,57.41,0,5374164,37.16,0,4.81,58.03,5496487,43.56,0,4.75,51.69
2016,"OKLAHOMA","OK",3109118,26.93,6.19,68.98,5.17,1448047,24.58,3,4.68,67.74,1452992,28.93,5.75,0,65.32
2016,"OREGON","OR",7664289,53.71,3.93,47.79,2.42,1952478,56.6,1.23,8.83,33.35,2001336,50.07,4.71,6.13,39.09
2016,"PENNSYLVANIA","PA",11350310,50.43,0,56.25,3.47,6051856,47.34,3.89,0,48.77,6115402,47.85,2.4,1.17,48.58
2016,"RHODE ISLAND","RI",1092186,61.1,4.02,32.75,0,0,0,0,0,0,464144,54.41,3.18,3.52,38.9
2016,"SOUTH CAROLINA","SC",7589568,38.16,1.04,58.52,2.55,2049893,34.37,1.21,3.85,60.57,2103027,40.67,2.34,2.05,54.94
2016,"SOUTH DAKOTA","SD",369973,35.9,0,64.1,0,369656,28.17,0,0,71.83,370093,31.74,5.63,1.1,61.53
2016,"TENNESSEE","TN",4225810,34.05,4.53,62.47,0,0,0,0,0,0,2508027,34.72,0,4.56,60.72
2016,"TEXAS","TX",24909059,46.79,3.17,59.73,6.13,0,0,0,0,0,8969226,43.24,3.16,1.37,52.23
2016,"UTAH","UT",2220434,31.98,3.73,63.78,5.87,1115583,27.06,0,4.8,68.15,1131317,27.46,3.5,23.5,45.54
2016,"VERMONT","VT",961401,82.51,8.75,0,0,320467,59.99,0,7.67,32.34,320467,55.72,3.14,11.37,29.76
2016,"VIRGINIA","VA",12118292,49.17,1.64,52.66,0,0,0,0,0,0,3982752,49.75,2.97,2.85,44.43
2016,"WASHINGTON","WA",5673397,59.64,0,50.86,0,3243317,59.01,0,0,40.99,3317019,52.54,4.85,5.78,36.83
2016,"WEST VIRGINIA","WV",893681,32.7,0,64.84,8.14,0,0,0,0,0,713051,26.48,3.23,1.67,68.63
2016,"WISCONSIN","WI",9804042,49.75,1.81,57.06,5.33,2948741,46.81,2.97,0.05,50.17,2976150,46.45,3.58,2.74,47.22
2016,"WYOMING","WY",776364,29.16,3.5,60.35,3.49,0,0,0,0,0,258788,21.63,5.13,5.84,67.4
2016,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,312575,90.48,1.57,3.88,4.07
2016,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
